file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-core-testing\src\test\java\com\github\javaparser\builders\CompilationUnitBuildersTest.java,com.github.javaparser.builders.CompilationUnitBuildersTest$1LocalClass,innerclass,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-core-testing\src\test\java\com\github\javaparser\ast\expr\SimpleNameTest.java,com.github.javaparser.ast.expr.SimpleNameTest,class,3,3,0,3,4,1,0,5,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,4,0,1,0,1,0,0,0,2,26,0,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\Issue2610Test.java,com.github.javaparser.printer.lexicalpreservation.Issue2610Test,class,5,5,0,5,1,2,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,7,0,2,1,2,0,0,0,0,13,1,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-symbol-solver-testing\src\test\test_sourcecode\javaparser_src\generated\com\github\javaparser\ASTParser.java,GTToken,innerclass,2,4,2,2,2,1,0,0,1,1.0,0.0,0.0,2,1,1,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,10,1,0,0,0,0,0,0,3,0,1,0,0,0,0,8,24,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-core\src\main\java\com\github\javaparser\ast\nodeTypes\modifiers\NodeWithPrivateModifier.java,com.github.javaparser.ast.nodeTypes.modifiers.NodeWithPrivateModifier,interface,2,3,1,2,2,1,0,2,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,18,1,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-symbol-solver-testing\src\test\test_sourcecode\javaparser_src\generated\com\github\javaparser\Token.java,Token,class,4,11,7,4,7,1,2,1,13,0.9206349,0.0,0.0,7,2,7,0,0,0,7,0,0,0,9,1,8,1,0,0,1,0,0,35,4,0,0,0,0,0,1,3,0,9,1,0,0,0,174,1,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-core\src\main\java\com\github\javaparser\printer\concretesyntaxmodel\CsmUnindent.java,com.github.javaparser.printer.concretesyntaxmodel.CsmUnindent,class,4,6,2,4,3,1,0,1,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,14,1,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-core\src\main\java\com\github\javaparser\ast\body\RecordDeclaration.java,com.github.javaparser.ast.body.RecordDeclaration,class,31,60,29,31,58,4,0,55,322,0.79310346,0.10344828,0.16256158,29,0,29,0,0,0,29,0,0,0,4,0,0,4,0,0,0,0,5,192,39,6,20,0,1,20,6,11,0,14,2,0,0,3,197,1,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-core-testing\src\test\java\com\github\javaparser\builders\NodeWithThrownExceptionsBuildersTest.java,com.github.javaparser.builders.NodeWithThrownExceptionsBuildersTest,class,4,4,0,4,1,1,0,11,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,12,0,0,0,0,0,4,3,2,0,2,0,0,0,0,22,0,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-core\src\main\java\com\github\javaparser\printer\lexicalpreservation\LexicalPreservingPrinter.java,com.github.javaparser.printer.lexicalpreservation.LexicalPreservingPrinter,class,42,83,41,42,85,2,0,107,83,0.9,0.1,0.1,14,14,3,9,0,2,5,0,0,0,5,5,1,4,0,0,2,0,23,530,27,11,8,2,12,10,14,49,12,53,5,2,1,12,213,1,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-symbol-solver-testing\src\test\java\com\github\javaparser\symbolsolver\Issue241Test.java,com.github.javaparser.symbolsolver.Issue241Test,class,14,14,0,14,1,3,0,11,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,5,0,9,0,9,0,0,0,0,42,0,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-symbol-solver-core\src\main\java\com\github\javaparser\symbolsolver\javaparsermodel\contexts\UnaryExprContext.java,com.github.javaparser.symbolsolver.javaparsermodel.contexts.UnaryExprContext,class,6,7,1,6,7,2,0,7,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,25,2,0,2,0,0,0,0,4,0,4,2,0,0,0,15,1,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-symbol-solver-testing\src\test\java\com\github\javaparser\resolution\declarations\ResolvedFieldDeclarationTest.java,com.github.javaparser.resolution.declarations.ResolvedFieldDeclarationTest,interface,5,7,2,5,4,1,0,7,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-core-testing\src\test\java\com\github\javaparser\printer\lexicalpreservation\Issue2592Test.java,com.github.javaparser.printer.lexicalpreservation.Issue2592Test,class,5,5,0,5,1,2,0,14,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,7,1,4,1,8,0,0,0,4,24,1,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-symbol-solver-testing\src\test\java\com\github\javaparser\symbolsolver\Issue156Test.java,com.github.javaparser.symbolsolver.Issue156Test,class,8,8,0,8,1,3,0,9,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,3,3,5,0,5,0,0,0,0,31,0,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-core\src\main\java\com\github\javaparser\metamodel\ModuleDeclarationMetaModel.java,com.github.javaparser.metamodel.ModuleDeclarationMetaModel,class,5,7,2,5,1,3,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,4,0,4,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,4,0,0,0,0,39,1,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-symbol-solver-testing\src\test\java\com\github\javaparser\symbolsolver\Issue2406Test.java,com.github.javaparser.symbolsolver.Issue2406Test$Anonymous1,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,6,-1,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-symbol-solver-testing\src\test\test_sourcecode\javaparser_new_src\javaparser-core\com\github\javaparser\ast\body\TypeDeclaration.java,com.github.javaparser.ast.body.TypeDeclaration,class,15,73,40,33,16,3,0,14,17,0.59523803,0.36263737,0.6043956,14,0,14,0,0,0,14,0,3,0,3,0,0,3,0,0,0,0,3,70,11,0,0,0,0,4,0,7,0,4,1,0,0,0,53,1025,0
